application_id,age,city_tier,employment_type,employment_years,annual_income_inr,residence_type,bureau_score,credit_inquiries_6m,overdue_accounts,existing_emi_inr,bank_balance_inr,loan_type,loan_amount_inr,loan_term_months,interest_rate,proposed_emi_inr,foir,loan_to_income_ratio,default
INR0065709,33,Ahmedabad,Contract,6.1,165204.0,Rented,640.0,1,1,7826.0,4457.0,Personal Loan,20000.0,60,17.7,505.0,0.6051,0.1211,0
INR0065710,22,Bengaluru,Self Employed,0.0,338821.0,Rented,595.0,3,0,3681.0,50124.0,Consumer Durable,114259.0,36,19.62,4224.0,0.28,0.3372,0
INR0065711,32,Ahmedabad,Professional,0.0,1937004.0,Family Owned,680.0,1,0,73631.0,95587.0,Two Wheeler,385548.0,24,15.76,18834.0,0.5728,0.199,0
INR0065712,22,Tier 2/3,Salaried,0.0,212079.0,Rented,544.0,0,3,8221.0,77138.0,Consumer Durable,42566.0,36,23.07,1649.0,0.5585,0.2007,0
INR0065713,29,Pune,Salaried,0.0,137217.0,Family Owned,524.0,5,1,3843.0,15458.0,Consumer Durable,214287.0,60,22.72,6006.0,0.8614,1.5617,1
INR0065714,21,Hyderabad,Salaried,2.8,458898.0,Rented,616.0,0,1,4723.0,42762.0,Personal Loan,55512.0,12,17.57,5078.0,0.2563,0.121,0
INR0065715,22,Kolkata,Contract,0.0,350664.0,Rented,576.0,2,1,5664.0,17896.0,Home Improvement,71535.0,18,18.47,4581.0,0.3506,0.204,0
INR0065716,65,Bengaluru,Salaried,36.8,601552.0,Family Owned,736.0,1,0,5456.0,307305.0,Home Improvement,56169.0,60,12.0,1249.0,0.1338,0.0934,0
INR0065717,55,Ahmedabad,Self Employed,28.3,334253.0,Family Owned,628.0,0,0,593.0,50577.0,Home Improvement,120004.0,24,14.71,5802.0,0.2296,0.359,0
INR0065718,59,Hyderabad,Contract,32.0,928888.0,Family Owned,754.0,0,0,20016.0,737808.0,Personal Loan,628267.0,18,11.88,38278.0,0.7531,0.6764,0
INR0065719,52,Pune,Professional,22.0,694221.0,Rented,667.0,1,0,16204.0,124152.0,Two Wheeler,175226.0,12,14.79,15799.0,0.5532,0.2524,0
INR0065720,46,Hyderabad,Professional,27.3,897032.0,Owned,684.0,0,0,8934.0,141126.0,Consumer Durable,400463.0,24,14.29,19283.0,0.3775,0.4464,0
INR0065721,62,Chennai,Salaried,34.2,360040.0,Rented,632.0,0,1,6081.0,40543.0,Consumer Durable,203625.0,18,17.08,12904.0,0.6327,0.5656,0
INR0065722,32,Mumbai,Contract,2.3,382713.0,Family Owned,714.0,0,0,3807.0,61187.0,Personal Loan,114729.0,36,12.62,3845.0,0.2399,0.2998,0
INR0065723,38,Pune,Salaried,7.2,452526.0,Rented,573.0,1,0,10798.0,54504.0,Two Wheeler,116398.0,24,20.33,5943.0,0.4439,0.2572,0
INR0065724,31,Tier 2/3,Salaried,0.0,408224.0,Owned,687.0,1,0,2514.0,50215.0,Personal Loan,480672.0,48,13.32,12971.0,0.4552,1.1775,0
INR0065725,36,Bengaluru,Contract,7.7,344599.0,Family Owned,540.0,0,3,11146.0,9468.0,Business Loan,108825.0,18,22.71,7191.0,0.6385,0.3158,1
INR0065726,38,Pune,Self Employed,12.9,974410.0,Family Owned,731.0,0,0,20654.0,134723.0,Home Improvement,508687.0,12,12.68,45359.0,0.813,0.522,0
INR0065727,57,Kolkata,Contract,31.5,465308.0,Rented,715.0,0,0,10631.0,17431.0,Personal Loan,646452.0,12,10.83,57082.0,1.25,1.3893,1
INR0065728,23,Pune,Salaried,0.0,441236.0,Rented,552.0,3,2,15755.0,31189.0,Business Loan,339892.0,36,22.44,13058.0,0.7836,0.7703,0
INR0065729,40,Tier 2/3,Self Employed,7.7,282707.0,Owned,621.0,1,2,7055.0,56169.0,Personal Loan,51725.0,24,18.6,2597.0,0.4097,0.183,0
INR0065730,40,Tier 2/3,Self Employed,6.7,314654.0,Family Owned,610.0,2,1,10032.0,14922.0,Consumer Durable,353014.0,60,19.24,9204.0,0.7336,1.1219,0
INR0065731,25,Tier 2/3,Self Employed,1.0,358447.0,Rented,632.0,2,0,8485.0,63882.0,Personal Loan,49051.0,36,18.03,1774.0,0.3434,0.1368,0
INR0065732,47,Chennai,Self Employed,22.0,527981.0,Owned,706.0,0,0,15447.0,80525.0,Personal Loan,107243.0,36,12.44,3585.0,0.4325,0.2031,0
INR0065733,51,Delhi NCR,Salaried,22.4,397675.0,Family Owned,693.0,1,0,13074.0,22928.0,Personal Loan,49622.0,24,13.99,2382.0,0.4664,0.1248,0
INR0065734,36,Chennai,Salaried,4.2,400071.0,Family Owned,558.0,4,1,3870.0,49806.0,Consumer Durable,292766.0,48,20.48,8985.0,0.3856,0.7318,0
INR0065735,60,Hyderabad,Salaried,27.8,846782.0,Rented,752.0,0,0,4761.0,42785.0,Business Loan,110327.0,48,10.19,2808.0,0.1073,0.1303,0
INR0065736,57,Mumbai,Self Employed,27.5,1141200.0,Family Owned,669.0,1,0,5876.0,73077.0,Personal Loan,255951.0,24,14.05,12295.0,0.1911,0.2243,0
INR0065737,34,Tier 2/3,Salaried,17.0,263382.0,Rented,645.0,1,0,4830.0,67439.0,Consumer Durable,39956.0,60,14.53,941.0,0.2629,0.1517,0
INR0065738,65,Tier 2/3,Salaried,33.1,1386165.0,Rented,800.0,1,0,43626.0,216477.0,Personal Loan,1294822.0,60,9.57,27236.0,0.6135,0.9341,0
INR0065739,45,Pune,Salaried,24.2,905401.0,Family Owned,776.0,0,0,26781.0,62233.0,Personal Loan,120257.0,36,10.37,3902.0,0.4067,0.1328,0
INR0065740,33,Pune,Self Employed,0.9,,Family Owned,559.0,2,1,14694.0,24340.0,Consumer Durable,93189.0,24,21.36,4805.0,0.5422,0.2159,0
INR0065741,55,Bengaluru,Salaried,34.1,1358582.0,Rented,781.0,0,0,38911.0,79915.0,Personal Loan,276174.0,60,8.59,5678.0,0.3938,0.2033,0
INR0065742,30,Tier 2/3,Salaried,4.0,1308122.0,Family Owned,603.0,4,0,53572.0,290796.0,Personal Loan,472713.0,24,19.45,23931.0,0.711,0.3614,0
INR0065743,56,Chennai,Self Employed,27.2,756567.0,Owned,797.0,0,0,21548.0,144117.0,Consumer Durable,104515.0,48,8.45,2573.0,0.3826,0.1381,0
INR0065744,28,Delhi NCR,Salaried,0.0,871458.0,Owned,654.0,0,1,12936.0,122969.0,Consumer Durable,158305.0,36,16.95,5640.0,0.2558,0.1817,0
INR0065745,56,Tier 2/3,Salaried,25.8,410832.0,Rented,661.0,0,0,884.0,63571.0,Personal Loan,84457.0,48,14.12,2313.0,0.0934,0.2056,0
INR0065746,29,Tier 2/3,Self Employed,2.5,976827.0,Owned,601.0,1,0,9964.0,73145.0,Two Wheeler,214487.0,36,17.88,7742.0,0.2175,0.2196,0
INR0065747,43,Bengaluru,Professional,10.4,2080443.0,Family Owned,705.0,1,0,16588.0,547281.0,Personal Loan,958200.0,36,11.47,31584.0,0.2779,0.4606,0
INR0065748,60,Hyderabad,Salaried,30.7,443867.0,Owned,541.0,1,0,15955.0,62758.0,Personal Loan,130595.0,60,21.25,3551.0,0.5274,0.2942,0
INR0065749,25,Pune,Salaried,0.0,1469661.0,Rented,695.0,1,0,18152.0,145035.0,Personal Loan,637034.0,24,14.77,30819.0,0.3999,0.4335,0
INR0065750,58,Tier 2/3,Professional,28.8,694017.0,Rented,752.0,0,0,7075.0,178466.0,Consumer Durable,429414.0,36,9.4,13735.0,0.3598,0.6187,0
INR0065751,42,Hyderabad,Salaried,19.6,610948.0,Rented,818.0,0,0,2751.0,49915.0,Home Improvement,820774.0,12,8.53,71600.0,1.25,1.3434,0
INR0065752,48,Chennai,Self Employed,22.2,733257.0,Rented,664.0,5,1,9594.0,24605.0,Personal Loan,283603.0,12,16.34,25777.0,0.5789,0.3868,0
INR0065753,43,Pune,Self Employed,13.7,545936.0,Rented,682.0,1,0,3739.0,25946.0,Two Wheeler,109838.0,36,14.72,3793.0,0.1655,0.2012,0
INR0065754,37,Tier 2/3,Salaried,6.8,383520.0,Owned,629.0,0,0,6113.0,38445.0,Two Wheeler,95920.0,60,16.13,2339.0,0.2645,0.2501,0
INR0065755,46,Mumbai,Salaried,14.1,459238.0,Rented,665.0,1,1,17839.0,18579.0,Personal Loan,621521.0,24,16.0,30432.0,1.25,1.3534,0
INR0065756,62,Pune,Contract,40.0,749918.0,Rented,792.0,0,0,9949.0,88614.0,Two Wheeler,219028.0,24,9.35,10041.0,0.3199,0.2921,0
INR0065757,60,Mumbai,Salaried,33.5,451451.0,Family Owned,766.0,2,0,6802.0,33793.0,Two Wheeler,72118.0,60,8.84,1492.0,0.2204,0.1597,0
INR0065758,65,Delhi NCR,Salaried,37.9,959741.0,Rented,646.0,1,0,17785.0,51002.0,Personal Loan,113730.0,36,14.15,3895.0,0.2711,0.1185,0
INR0065759,54,Ahmedabad,Contract,19.6,464715.0,Owned,604.0,2,1,8932.0,70747.0,Home Improvement,377472.0,36,18.98,13833.0,0.5878,0.8123,0
INR0065760,24,Ahmedabad,Self Employed,0.0,892258.0,Rented,594.0,5,0,2884.0,89980.0,Home Improvement,335365.0,24,20.13,17090.0,0.2686,0.3759,0
INR0065761,28,Tier 2/3,Salaried,5.8,411856.0,Family Owned,600.0,1,1,3041.0,77800.0,Consumer Durable,61288.0,12,19.8,5671.0,0.2538,0.1488,0
INR0065762,24,Hyderabad,Salaried,0.0,365716.0,Rented,617.0,3,0,7033.0,20418.0,Personal Loan,75577.0,36,18.33,2745.0,0.3208,0.2067,0
INR0065763,58,Tier 2/3,Self Employed,25.7,287086.0,Owned,728.0,0,0,3344.0,14473.0,Consumer Durable,111518.0,18,12.41,6822.0,0.4249,0.3884,0
INR0065764,45,Hyderabad,Salaried,18.9,876901.0,Owned,748.0,1,0,21015.0,143258.0,Personal Loan,244018.0,24,11.91,11476.0,0.4446,0.2783,0
INR0065765,27,Delhi NCR,Self Employed,1.6,334507.0,Family Owned,670.0,1,0,5185.0,65390.0,Personal Loan,26547.0,60,11.9,589.0,0.2071,0.0794,0
INR0065766,51,Chennai,Self Employed,18.7,1059695.0,Owned,667.0,0,0,54344.0,76851.0,Business Loan,401124.0,12,14.93,36191.0,1.0252,0.3785,0
INR0065767,28,Delhi NCR,Self Employed,0.0,544904.0,Rented,655.0,0,1,8460.0,26475.0,Business Loan,52977.0,36,14.96,1836.0,0.2267,0.0972,0
INR0065768,38,Hyderabad,Professional,12.6,186558.0,Owned,570.0,1,2,11694.0,17540.0,Business Loan,96839.0,24,20.94,4973.0,1.0721,0.5191,1
INR0065769,28,Hyderabad,Self Employed,4.6,1886361.0,Rented,681.0,2,0,39347.0,865450.0,Two Wheeler,254767.0,60,14.31,5968.0,0.2883,0.1351,0
INR0065770,34,Delhi NCR,Self Employed,0.0,733635.0,Owned,698.0,1,0,23120.0,98775.0,Business Loan,1295166.0,36,11.44,42670.0,1.0761,1.7654,0
INR0065771,35,Hyderabad,Salaried,11.4,286221.0,Rented,679.0,0,0,4954.0,33201.0,Home Improvement,40260.0,24,12.24,1900.0,0.2874,0.1407,0
INR0065772,50,Pune,Salaried,22.9,544184.0,Rented,716.0,1,0,7425.0,36357.0,Home Improvement,117241.0,18,12.31,7166.0,0.3218,0.2154,0
INR0065773,64,Chennai,Salaried,36.5,4511991.0,Family Owned,765.0,0,0,99786.0,1221141.0,Home Improvement,2795764.0,60,10.14,59601.0,0.4239,0.6196,0
INR0065774,63,Delhi NCR,Salaried,29.4,589495.0,Rented,690.0,0,0,13818.0,18515.0,Personal Loan,118235.0,24,13.6,5655.0,0.3964,0.2006,0
INR0065775,55,Tier 2/3,Salaried,26.6,640790.0,Rented,659.0,0,0,20992.0,141461.0,Personal Loan,221366.0,48,13.58,6003.0,0.5055,0.3455,0
INR0065776,58,Tier 2/3,Salaried,28.7,243515.0,Owned,734.0,0,0,2587.0,22053.0,Home Improvement,97036.0,24,12.89,4608.0,0.3546,0.3985,0
INR0065777,39,Delhi NCR,Self Employed,12.9,1094212.0,Family Owned,603.0,0,1,30405.0,73616.0,Two Wheeler,268446.0,36,19.01,9842.0,0.4414,0.2453,0
INR0065778,65,Chennai,Salaried,37.1,392851.0,Rented,668.0,2,0,4894.0,31744.0,Two Wheeler,30415.0,48,15.84,859.0,0.1757,0.0774,0
INR0065779,37,Bengaluru,Salaried,6.7,1267769.0,Family Owned,706.0,0,0,24672.0,266592.0,Consumer Durable,785939.0,36,14.14,26914.0,0.4883,0.6199,0
INR0065780,63,Tier 2/3,Salaried,36.4,562304.0,Family Owned,783.0,0,0,9060.0,111108.0,Two Wheeler,399464.0,24,8.96,18242.0,0.5827,0.7104,0
INR0065781,61,Kolkata,Self Employed,40.0,738610.0,Family Owned,782.0,0,0,28836.0,50923.0,Business Loan,269900.0,24,9.71,12418.0,0.6703,0.3654,0
INR0065782,25,Pune,Salaried,0.0,202789.0,Owned,668.0,1,0,1870.0,36752.0,Two Wheeler,47190.0,48,14.7,1306.0,0.188,0.2327,0
INR0065783,53,Delhi NCR,Salaried,14.8,,Rented,738.0,0,0,6369.0,83267.0,Home Improvement,213225.0,24,10.84,9922.0,0.1905,0.2078,0
INR0065784,35,Delhi NCR,Salaried,5.0,369493.0,Owned,584.0,3,1,5037.0,76746.0,Business Loan,126506.0,60,19.02,3283.0,0.2702,0.3424,0
INR0065785,59,Tier 2/3,Salaried,31.2,487716.0,Owned,711.0,1,0,5768.0,30270.0,Home Improvement,483257.0,36,14.48,16630.0,0.5511,0.9909,0
INR0065786,32,Chennai,Salaried,8.7,489061.0,Family Owned,559.0,1,3,12125.0,44127.0,Two Wheeler,101482.0,36,22.92,3924.0,0.3938,0.2075,0
INR0065787,47,Mumbai,Salaried,10.4,731274.0,Rented,675.0,1,0,4466.0,34934.0,Consumer Durable,626163.0,36,14.19,21460.0,0.4254,0.8563,0
INR0065788,48,Hyderabad,Salaried,13.5,1124524.0,Family Owned,652.0,0,0,22818.0,157399.0,Consumer Durable,1048011.0,48,16.9,30188.0,0.5656,0.932,0
INR0065789,65,Pune,Salaried,36.7,319105.0,Owned,814.0,0,0,1587.0,31310.0,Personal Loan,79404.0,60,9.0,1648.0,0.1217,0.2488,0
INR0065790,51,Bengaluru,Salaried,28.0,717360.0,Rented,692.0,1,0,7568.0,72242.0,Personal Loan,290800.0,24,14.38,14014.0,0.361,0.4054,0
INR0065791,26,Chennai,Contract,0.0,451346.0,Rented,589.0,0,0,13210.0,42041.0,Personal Loan,69936.0,24,15.95,3422.0,0.4422,0.1549,0
INR0065792,28,Delhi NCR,Salaried,0.0,948033.0,Owned,670.0,0,0,23245.0,107586.0,Consumer Durable,1162863.0,24,14.99,56379.0,1.0079,1.2266,0
INR0065793,36,Chennai,Salaried,7.4,349074.0,Owned,593.0,3,0,13289.0,41937.0,Business Loan,130763.0,12,18.56,12023.0,0.8701,0.3746,0
INR0065794,54,Tier 2/3,Salaried,31.1,638510.0,Owned,763.0,0,0,6282.0,274444.0,Two Wheeler,119046.0,36,11.13,3905.0,0.1914,0.1864,0
INR0065795,24,Chennai,Salaried,0.0,570508.0,Family Owned,555.0,4,1,29565.0,27156.0,Business Loan,447358.0,60,21.44,12215.0,0.8788,0.7841,1
INR0065796,42,Tier 2/3,Salaried,9.5,303468.0,Family Owned,637.0,3,0,9747.0,78392.0,Business Loan,83946.0,36,18.75,3066.0,0.5067,0.2766,0
INR0065797,55,Mumbai,Self Employed,16.5,567158.0,Rented,770.0,1,0,13725.0,36822.0,Personal Loan,512715.0,12,11.75,45494.0,1.25,0.904,0
INR0065798,44,Tier 2/3,Salaried,23.7,185575.0,Rented,716.0,0,0,8131.0,11392.0,Home Improvement,20000.0,18,13.92,1238.0,0.6058,0.1078,0
INR0065799,37,Hyderabad,Salaried,3.7,1023174.0,Rented,659.0,2,1,38068.0,72490.0,Personal Loan,214803.0,36,16.72,7628.0,0.5359,0.2099,1
INR0065800,60,Bengaluru,Contract,24.9,461642.0,Rented,699.0,0,0,2745.0,32311.0,Home Improvement,203132.0,24,13.18,9674.0,0.3228,0.44,0
INR0065801,34,Pune,Salaried,0.0,258174.0,Rented,580.0,1,2,6826.0,45326.0,Personal Loan,250249.0,24,18.21,12519.0,0.8992,0.9693,0
INR0065802,32,Bengaluru,Self Employed,7.7,874934.0,Rented,617.0,0,0,19472.0,109280.0,Personal Loan,163570.0,36,14.15,5602.0,0.3439,0.187,0
INR0065803,35,Tier 2/3,Salaried,4.9,335519.0,Rented,558.0,0,1,3933.0,41431.0,Two Wheeler,119716.0,12,19.75,11076.0,0.5368,0.3568,0
INR0065804,23,Tier 2/3,Self Employed,0.0,288700.0,Owned,652.0,1,2,9299.0,25840.0,Personal Loan,101660.0,36,17.14,3632.0,0.5375,0.3521,1
INR0065805,29,Delhi NCR,Contract,2.7,367368.0,Family Owned,690.0,1,0,9855.0,6042.0,Consumer Durable,22222.0,24,13.35,1060.0,0.3565,0.0605,0
INR0065806,64,Chennai,Self Employed,36.2,1024839.0,Rented,741.0,0,0,40861.0,107081.0,Personal Loan,696054.0,18,10.52,41969.0,0.9699,0.6792,0
INR0065807,26,Delhi NCR,Salaried,1.7,621692.0,Rented,522.0,5,2,21640.0,36222.0,Personal Loan,361623.0,48,24.53,11897.0,0.6473,0.5817,1
INR0065808,45,Mumbai,Self Employed,7.2,258834.0,Family Owned,671.0,1,0,978.0,53772.0,Two Wheeler,28442.0,18,12.57,1742.0,0.1261,0.1099,0
INR0065809,44,Bengaluru,Salaried,24.7,180695.0,Rented,700.0,0,0,5216.0,31691.0,Personal Loan,57350.0,24,11.7,2692.0,0.5252,0.3174,0
INR0065810,30,Hyderabad,Self Employed,1.5,477646.0,Rented,605.0,2,3,8859.0,160676.0,Home Improvement,109527.0,48,20.22,3346.0,0.3066,0.2293,0
INR0065811,34,Kolkata,Salaried,8.1,283941.0,Rented,599.0,1,1,10397.0,19130.0,Consumer Durable,78734.0,24,17.93,3928.0,0.6054,0.2773,0
INR0065812,33,Tier 2/3,Salaried,0.0,261456.0,Rented,609.0,2,0,2052.0,100824.0,Consumer Durable,32723.0,18,17.28,2077.0,0.1895,0.1252,0
INR0065813,40,Chennai,Salaried,14.3,850812.0,Rented,683.0,1,0,25840.0,169581.0,Two Wheeler,168465.0,60,12.92,3826.0,0.4184,0.198,0
INR0065814,25,Mumbai,Salaried,0.0,859694.0,Owned,700.0,0,0,1971.0,24762.0,Home Improvement,721289.0,12,13.58,64621.0,0.9295,0.839,1
INR0065815,54,Pune,Self Employed,23.5,1420881.0,Family Owned,643.0,3,1,43880.0,256770.0,Consumer Durable,554212.0,48,17.19,16045.0,0.5061,0.39,0
INR0065816,26,Delhi NCR,Salaried,0.0,897895.0,Owned,515.0,1,1,24144.0,57615.0,Personal Loan,331528.0,24,22.55,17289.0,0.5537,0.3692,0
INR0065817,42,Pune,Self Employed,23.0,673266.0,Family Owned,686.0,1,0,12307.0,112054.0,Personal Loan,656674.0,24,14.5,31685.0,0.7841,0.9754,0
INR0065818,21,Chennai,Salaried,0.0,1043991.0,Rented,643.0,0,0,38715.0,182505.0,Personal Loan,308951.0,24,15.94,15118.0,0.6188,0.2959,0
INR0065819,26,Delhi NCR,Salaried,0.0,348151.0,Owned,644.0,1,0,9455.0,26870.0,Personal Loan,82248.0,36,16.07,2894.0,0.4256,0.2362,0
INR0065820,58,Bengaluru,Professional,22.5,878050.0,Owned,772.0,0,0,3761.0,328816.0,Two Wheeler,130713.0,24,10.06,6035.0,0.1339,0.1489,0
INR0065821,40,Bengaluru,Self Employed,6.7,675653.0,Family Owned,,3,3,33892.0,66866.0,Personal Loan,68349.0,60,22.76,1917.0,0.636,0.1012,1
INR0065822,42,Delhi NCR,Salaried,13.3,300506.0,Family Owned,662.0,0,0,14763.0,20207.0,Two Wheeler,72389.0,36,14.3,2485.0,0.6887,0.2409,0
INR0065823,39,Ahmedabad,Salaried,5.7,696898.0,Family Owned,588.0,2,0,14091.0,93591.0,Personal Loan,72583.0,36,19.28,2671.0,0.2886,0.1042,0
INR0065824,37,Bengaluru,Salaried,3.1,761172.0,Rented,583.0,3,1,10224.0,97361.0,Consumer Durable,113811.0,24,18.49,5709.0,0.2512,0.1495,0
INR0065825,53,Ahmedabad,Contract,20.8,148262.0,Family Owned,651.0,3,1,3316.0,10648.0,Personal Loan,117863.0,36,18.91,4315.0,0.6177,0.795,0
INR0065826,41,Pune,Professional,16.2,2037206.0,Owned,769.0,1,0,39424.0,181722.0,Consumer Durable,364897.0,12,9.13,31933.0,0.4203,0.1791,0
INR0065827,31,Delhi NCR,Salaried,0.5,1019922.0,Owned,631.0,0,2,10901.0,148706.0,Consumer Durable,358615.0,36,18.77,13103.0,0.2824,0.3516,0
INR0065828,21,Bengaluru,Salaried,0.0,227878.0,Rented,626.0,0,0,2825.0,20060.0,Home Improvement,125822.0,48,16.56,3602.0,0.3384,0.5521,0
INR0065829,23,Tier 2/3,Self Employed,0.0,307640.0,Rented,528.0,4,0,2552.0,70899.0,Personal Loan,140580.0,36,21.95,5365.0,0.3088,0.457,0
INR0065830,21,Chennai,Salaried,0.0,737297.0,Rented,588.0,2,0,10113.0,25144.0,Business Loan,486380.0,36,18.62,17736.0,0.4533,0.6597,0
INR0065831,42,Mumbai,Self Employed,17.2,990320.0,Family Owned,705.0,1,0,23004.0,720619.0,Home Improvement,267262.0,36,12.57,8950.0,0.3872,0.2699,0
INR0065832,59,Pune,Salaried,28.2,881268.0,Rented,724.0,1,0,34790.0,84217.0,Two Wheeler,46248.0,12,12.75,4125.0,0.5299,0.0525,0
INR0065833,24,Bengaluru,Salaried,0.0,886845.0,Rented,584.0,1,0,14694.0,129919.0,Home Improvement,22334.0,24,19.05,1126.0,0.2141,0.0252,0
INR0065834,31,Chennai,Salaried,2.7,531475.0,Rented,670.0,0,1,24155.0,84062.0,Two Wheeler,152030.0,36,15.62,5317.0,0.6654,0.2861,0
INR0065835,56,Delhi NCR,Self Employed,22.4,1221744.0,Owned,673.0,2,0,24506.0,102922.0,Two Wheeler,432271.0,48,13.23,11646.0,0.3551,0.3538,0
INR0065836,37,Mumbai,Self Employed,17.1,1249543.0,Rented,725.0,0,1,22666.0,146640.0,Consumer Durable,212825.0,24,14.68,10287.0,0.3165,0.1703,0
INR0065837,47,Pune,Salaried,24.4,635545.0,Owned,722.0,0,0,16900.0,75184.0,Two Wheeler,209888.0,36,15.59,7337.0,0.4576,0.3302,0
INR0065838,39,Chennai,Salaried,4.8,1766093.0,Owned,691.0,0,0,34372.0,220023.0,Business Loan,1391390.0,24,13.13,66236.0,0.6836,0.7878,0
INR0065839,52,Chennai,Salaried,7.6,187956.0,Rented,635.0,2,0,7781.0,4719.0,Two Wheeler,20000.0,12,17.82,1832.0,0.6137,0.1064,0
INR0065840,62,Tier 2/3,Salaried,29.1,795142.0,Owned,864.0,0,0,9388.0,248389.0,Personal Loan,657646.0,24,8.0,29744.0,0.5906,0.8271,0
INR0065841,41,Delhi NCR,Salaried,16.3,120000.0,Owned,670.0,1,1,2931.0,23694.0,Two Wheeler,33794.0,18,17.63,2150.0,0.5081,0.2816,0
INR0065842,51,Pune,Salaried,16.7,593186.0,Rented,654.0,1,1,15546.0,98713.0,Personal Loan,253495.0,18,16.63,16009.0,0.6383,0.4273,0
INR0065843,57,Tier 2/3,Salaried,33.8,607266.0,Rented,612.0,1,0,24868.0,49650.0,Business Loan,192011.0,12,15.7,17394.0,0.8351,0.3162,0
INR0065844,28,Chennai,Salaried,0.0,1023521.0,Family Owned,621.0,1,1,14891.0,62152.0,Consumer Durable,680241.0,36,17.32,24363.0,0.4602,0.6646,1
INR0065845,58,Kolkata,Salaried,14.9,738534.0,Owned,663.0,0,0,7429.0,207350.0,Personal Loan,221140.0,36,15.33,7701.0,0.2458,0.2994,0
INR0065846,61,Hyderabad,Self Employed,33.5,382171.0,Owned,,0,0,4716.0,62816.0,Personal Loan,368056.0,12,12.25,32744.0,1.1762,0.9631,0
INR0065847,40,Bengaluru,Salaried,8.6,930645.0,Owned,645.0,4,0,25915.0,200263.0,Business Loan,454545.0,60,16.26,11117.0,0.4775,0.4884,0
INR0065848,45,Tier 2/3,Self Employed,10.7,461343.0,Rented,593.0,2,0,10172.0,238227.0,Consumer Durable,184602.0,18,18.49,11822.0,0.5721,0.4001,0
INR0065849,50,Bengaluru,Salaried,6.3,414071.0,Owned,684.0,2,0,8586.0,81801.0,Two Wheeler,40535.0,24,13.09,1929.0,0.3047,0.0979,0
INR0065850,45,Chennai,Contract,12.7,619068.0,Owned,683.0,1,0,4672.0,101215.0,Home Improvement,662658.0,36,13.56,22506.0,0.5268,1.0704,0
INR0065851,63,Pune,Self Employed,37.6,585063.0,Rented,774.0,0,0,10448.0,86579.0,Two Wheeler,166428.0,36,11.48,5487.0,0.3268,0.2845,0
INR0065852,57,Pune,Contract,31.0,640226.0,Owned,626.0,0,1,12612.0,66257.0,Consumer Durable,206605.0,60,17.72,5215.0,0.3341,0.3227,0
INR0065853,59,Hyderabad,Self Employed,24.2,992492.0,Owned,630.0,2,0,5416.0,41024.0,Personal Loan,619763.0,36,17.27,22180.0,0.3337,0.6245,0
INR0065854,57,Ahmedabad,Contract,34.7,718876.0,Rented,722.0,1,0,14613.0,242114.0,Personal Loan,147602.0,36,14.99,5116.0,0.3293,0.2053,0
INR0065855,50,Ahmedabad,Salaried,32.2,361218.0,Rented,762.0,0,0,2874.0,100009.0,Personal Loan,73588.0,60,10.22,1571.0,0.1477,0.2037,0
INR0065856,40,Hyderabad,Self Employed,7.0,1957580.0,Owned,652.0,0,0,4873.0,97703.0,Personal Loan,1094719.0,18,15.38,68490.0,0.4497,0.5592,0
INR0065857,40,Hyderabad,Salaried,21.2,645606.0,Rented,657.0,1,2,28240.0,141741.0,Personal Loan,267217.0,36,13.56,9076.0,0.6936,0.4139,0
INR0065858,23,Delhi NCR,Salaried,0.0,1438830.0,Owned,554.0,2,0,53586.0,179978.0,Consumer Durable,404139.0,24,20.57,20681.0,0.6194,0.2809,0
INR0065859,22,Ahmedabad,Self Employed,0.0,967070.0,Owned,648.0,1,1,28725.0,220968.0,Two Wheeler,65879.0,24,15.44,3208.0,0.3962,0.0681,0
INR0065860,33,Tier 2/3,Salaried,3.1,686189.0,Owned,635.0,0,1,14908.0,37985.0,Business Loan,282424.0,60,17.41,7082.0,0.3846,0.4116,0
INR0065861,39,Bengaluru,Self Employed,12.6,736934.0,Owned,587.0,0,2,17162.0,528312.0,Business Loan,419938.0,48,19.8,12735.0,0.4868,0.5698,0
INR0065862,52,Delhi NCR,Contract,19.9,1705028.0,Family Owned,692.0,0,0,12675.0,101666.0,Home Improvement,534194.0,12,11.71,47391.0,0.4227,0.3133,0
INR0065863,48,Tier 2/3,Salaried,23.4,593729.0,Family Owned,666.0,0,0,6165.0,83828.0,Two Wheeler,72457.0,24,14.3,3489.0,0.1951,0.122,0
INR0065864,30,Chennai,Self Employed,0.0,1450607.0,Owned,565.0,2,1,39372.0,126261.0,Two Wheeler,174439.0,24,19.66,8850.0,0.3989,0.1203,0
INR0065865,44,Ahmedabad,Self Employed,13.5,450940.0,Family Owned,582.0,1,0,5471.0,52330.0,Personal Loan,117388.0,18,18.37,7511.0,0.3455,0.2603,0
INR0065866,27,Chennai,Salaried,0.0,292860.0,Family Owned,,1,0,11593.0,27829.0,Personal Loan,91157.0,48,13.88,2486.0,0.5769,0.3113,0
INR0065867,56,Hyderabad,Self Employed,25.5,830259.0,Rented,710.0,2,0,12481.0,83528.0,Personal Loan,196608.0,36,12.79,6604.0,0.2758,0.2368,0
INR0065868,60,Bengaluru,Salaried,31.9,584935.0,Family Owned,718.0,0,0,3063.0,24847.0,Personal Loan,321409.0,24,14.47,15503.0,0.3809,0.5495,0
